path;age;gender;accents
common_voice_es_22352792.mp3;thirties;male_masculine;Rioplatense
common_voice_es_19184180.mp3;twenties;male_masculine;México
common_voice_es_20168291.mp3;thirties;male_masculine;España
common_voice_es_19172390.mp3;twenties;male_masculine;Chile
common_voice_es_34180385.mp3;thirties;female_feminine;México
common_voice_es_22738573.mp3;twenties;male_masculine;México
common_voice_es_19959497.mp3;twenties;male_masculine;México
common_voice_es_34100657.mp3;twenties;female_feminine;México
common_voice_es_18849714.mp3;fourties;male_masculine;España
common_voice_es_20287860.mp3;fourties;male_masculine;España
common_voice_es_20742284.mp3;fifties;male_masculine;España
common_voice_es_19092577.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_33951400.mp3;twenties;male_masculine;México
common_voice_es_20244455.mp3;fifties;male_masculine;Andino-Pacífico
common_voice_es_34394594.mp3;twenties;male_masculine;México
common_voice_es_18510865.mp3;twenties;male_masculine;América central
common_voice_es_33837623.mp3;twenties;female_feminine;México
common_voice_es_19684043.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_34243164.mp3;teens;male_masculine;México
common_voice_es_34330454.mp3;twenties;male_masculine;México
common_voice_es_20287760.mp3;fourties;male_masculine;España
common_voice_es_34484445.mp3;twenties;male_masculine;México
common_voice_es_20279911.mp3;fifties;male_masculine;España
common_voice_es_21508323.mp3;sixties;male_masculine;España
common_voice_es_20392349.mp3;thirties;female_feminine;España
common_voice_es_34089328.mp3;twenties;male_masculine;México
common_voice_es_21759906.mp3;sixties;male_masculine;España
common_voice_es_34380664.mp3;twenties;male_masculine;México
common_voice_es_20253124.mp3;thirties;male_masculine;España
common_voice_es_33676687.mp3;twenties;male_masculine;México
common_voice_es_21915991.mp3;thirties;male_masculine;Andino-Pacífico
common_voice_es_34247786.mp3;twenties;female_feminine;México
common_voice_es_18469205.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_34162796.mp3;twenties;male_masculine;México
common_voice_es_33846822.mp3;twenties;male_masculine;México
common_voice_es_34450983.mp3;twenties;male_masculine;México
common_voice_es_34180578.mp3;twenties;female_feminine;México
common_voice_es_19658194.mp3;thirties;female_feminine;México
common_voice_es_22024020.mp3;thirties;male_masculine;Andino-Pacífico
common_voice_es_18710018.mp3;fifties;male_masculine;España
common_voice_es_34171240.mp3;twenties;male_masculine;México
common_voice_es_21098847.mp3;fourties;female_feminine;España
common_voice_es_19467289.mp3;fifties;male_masculine;España
common_voice_es_33873095.mp3;twenties;male_masculine;México
common_voice_es_34364058.mp3;twenties;male_masculine;México
common_voice_es_20832342.mp3;sixties;male_masculine;España
common_voice_es_33935273.mp3;twenties;male_masculine;México
common_voice_es_21928376.mp3;twenties;male_masculine;México
common_voice_es_21367217.mp3;fourties;female_feminine;España
common_voice_es_21105203.mp3;twenties;male_masculine;Chile
common_voice_es_21967876.mp3;twenties;male_masculine;Chile
common_voice_es_32332584.mp3;twenties;female_feminine;México
common_voice_es_33829455.mp3;twenties;male_masculine;México
common_voice_es_19975362.mp3;fifties;male_masculine;Rioplatense
common_voice_es_18336423.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_19790452.mp3;fourties;male_masculine;España
common_voice_es_20043479.mp3;twenties;male_masculine;México
common_voice_es_33863093.mp3;twenties;female_feminine;México
common_voice_es_19991013.mp3;thirties;male_masculine;España
common_voice_es_21252820.mp3;fifties;male_masculine;España
common_voice_es_34052762.mp3;twenties;male_masculine;México
common_voice_es_18974533.mp3;fifties;male_masculine;España
common_voice_es_34536052.mp3;twenties;female_feminine;México
common_voice_es_33704424.mp3;twenties;male_masculine;México
common_voice_es_19947790.mp3;thirties;male_masculine;España
common_voice_es_34575334.mp3;twenties;male_masculine;México
common_voice_es_19118288.mp3;twenties;male_masculine;Rioplatense
common_voice_es_20004622.mp3;thirties;male_masculine;América central
common_voice_es_20580387.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_33915559.mp3;twenties;female_feminine;México
common_voice_es_34654694.mp3;twenties;male_masculine;México
common_voice_es_33903271.mp3;twenties;male_masculine;México
common_voice_es_19794927.mp3;fifties;male_masculine;España
common_voice_es_34057429.mp3;twenties;male_masculine;México
common_voice_es_34222827.mp3;twenties;female_feminine;México
common_voice_es_21917139.mp3;thirties;male_masculine;Rioplatense
common_voice_es_19877759.mp3;sixties;male_masculine;España
common_voice_es_21717427.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_22466230.mp3;twenties;female_feminine;México
common_voice_es_33752553.mp3;twenties;male_masculine;México
common_voice_es_20168405.mp3;thirties;male_masculine;España
common_voice_es_20908768.mp3;fifties;male_masculine;España
common_voice_es_34116406.mp3;twenties;male_masculine;México
common_voice_es_21864894.mp3;sixties;male_masculine;España
common_voice_es_21974012.mp3;twenties;female_feminine;España
common_voice_es_34228708.mp3;twenties;female_feminine;México
common_voice_es_22169995.mp3;fifties;male_masculine;México
common_voice_es_29106814.mp3;twenties;male_masculine;España
common_voice_es_34226065.mp3;twenties;male_masculine;México
common_voice_es_33882705.mp3;twenties;female_feminine;México
common_voice_es_33765057.mp3;twenties;male_masculine;México
common_voice_es_19129468.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_34257981.mp3;thirties;female_feminine;México
common_voice_es_22977228.mp3;twenties;male_masculine;México
common_voice_es_34174518.mp3;twenties;female_feminine;México
common_voice_es_18865680.mp3;teens;male_masculine;España
common_voice_es_34831371.mp3;twenties;female_feminine;México
common_voice_es_22313646.mp3;thirties;female_feminine;Rioplatense
common_voice_es_19359216.mp3;sixties;male_masculine;España
common_voice_es_19708738.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_20769305.mp3;fifties;male_masculine;España
common_voice_es_34464609.mp3;twenties;female_feminine;México
common_voice_es_33787631.mp3;twenties;male_masculine;México
common_voice_es_19747538.mp3;thirties;male_masculine;Andino-Pacífico
common_voice_es_33972677.mp3;twenties;male_masculine;México
common_voice_es_30511773.mp3;twenties;female_feminine;España
common_voice_es_21544286.mp3;fifties;male_masculine;España
common_voice_es_23334217.mp3;thirties;male_masculine;Andino-Pacífico
common_voice_es_20437735.mp3;sixties;male_masculine;España
common_voice_es_19024942.mp3;fourties;female_feminine;Rioplatense
common_voice_es_23653631.mp3;sixties;male_masculine;España
common_voice_es_22101423.mp3;teens;male_masculine;España
common_voice_es_18743970.mp3;twenties;male_masculine;Chile
common_voice_es_21998060.mp3;twenties;male_masculine;España
common_voice_es_20300112.mp3;fourties;male_masculine;España
common_voice_es_19172454.mp3;thirties;male_masculine;España
common_voice_es_19812436.mp3;sixties;male_masculine;España
common_voice_es_33825730.mp3;twenties;male_masculine;México
common_voice_es_19966033.mp3;twenties;male_masculine;Chile
common_voice_es_21743017.mp3;twenties;male_masculine;México
common_voice_es_20111535.mp3;fifties;male_masculine;España
common_voice_es_33783346.mp3;teens;male_masculine;México
common_voice_es_34307128.mp3;twenties;male_masculine;México
common_voice_es_19639778.mp3;twenties;female_feminine;México
common_voice_es_21784469.mp3;sixties;male_masculine;España
common_voice_es_20379796.mp3;fifties;male_masculine;España
common_voice_es_19673916.mp3;fourties;male_masculine;España
common_voice_es_18852545.mp3;fourties;male_masculine;España
common_voice_es_20770255.mp3;fifties;male_masculine;España
common_voice_es_20908592.mp3;fifties;male_masculine;España
common_voice_es_22948198.mp3;twenties;male_masculine;España
common_voice_es_20460027.mp3;thirties;male_masculine;España
common_voice_es_18355695.mp3;thirties;male_masculine;Chile
common_voice_es_22755167.mp3;thirties;male_masculine;España
common_voice_es_20535161.mp3;sixties;male_masculine;España
common_voice_es_34347581.mp3;twenties;male_masculine;México
common_voice_es_34377859.mp3;twenties;male_masculine;México
common_voice_es_21374432.mp3;twenties;male_masculine;España
common_voice_es_33811071.mp3;twenties;female_feminine;México
common_voice_es_34059878.mp3;twenties;male_masculine;México
common_voice_es_19857875.mp3;sixties;male_masculine;España
common_voice_es_34402284.mp3;teens;female_feminine;México
common_voice_es_33996657.mp3;twenties;male_masculine;México
common_voice_es_18676056.mp3;fifties;male_masculine;España
common_voice_es_21343356.mp3;thirties;male_masculine;España
common_voice_es_34809616.mp3;twenties;female_feminine;México
common_voice_es_22927888.mp3;sixties;male_masculine;España
common_voice_es_34663465.mp3;twenties;female_feminine;México
common_voice_es_20559211.mp3;fourties;male_masculine;España
common_voice_es_19860998.mp3;twenties;male_masculine;Chile
common_voice_es_33727697.mp3;twenties;male_masculine;México
common_voice_es_34284459.mp3;twenties;female_feminine;México
common_voice_es_34177381.mp3;twenties;female_feminine;México
common_voice_es_33808869.mp3;twenties;male_masculine;México
common_voice_es_33884846.mp3;twenties;female_feminine;México
common_voice_es_20962823.mp3;fifties;male_masculine;España
common_voice_es_18683771.mp3;fourties;male_masculine;Rioplatense
common_voice_es_34439307.mp3;thirties;female_feminine;México
common_voice_es_33965125.mp3;teens;female_feminine;México
common_voice_es_33779649.mp3;twenties;male_masculine;México
common_voice_es_26121349.mp3;fifties;female_feminine;España
common_voice_es_21749555.mp3;twenties;male_masculine;México
common_voice_es_20410593.mp3;twenties;female_feminine;Rioplatense
common_voice_es_34177673.mp3;twenties;female_feminine;México
common_voice_es_34791723.mp3;twenties;male_masculine;México
common_voice_es_22927860.mp3;sixties;male_masculine;España
common_voice_es_34340089.mp3;thirties;female_feminine;México
common_voice_es_33884604.mp3;twenties;female_feminine;México
common_voice_es_22347592.mp3;twenties;female_feminine;España
common_voice_es_34361250.mp3;twenties;male_masculine;México
common_voice_es_19058792.mp3;sixties;male_masculine;España
common_voice_es_22438439.mp3;sixties;male_masculine;España
common_voice_es_18753341.mp3;fourties;female_feminine;América central
common_voice_es_18688131.mp3;fifties;male_masculine;España
common_voice_es_19792733.mp3;sixties;male_masculine;España
common_voice_es_20895645.mp3;sixties;male_masculine;España
common_voice_es_34253368.mp3;fifties;female_feminine;México
common_voice_es_19221309.mp3;twenties;female_feminine;Rioplatense
common_voice_es_33951654.mp3;twenties;female_feminine;México
common_voice_es_33753486.mp3;twenties;female_feminine;México
common_voice_es_34342322.mp3;thirties;female_feminine;México
common_voice_es_34039939.mp3;twenties;male_masculine;México
common_voice_es_20117363.mp3;sixties;male_masculine;España
common_voice_es_34031359.mp3;twenties;male_masculine;México
common_voice_es_34575251.mp3;twenties;male_masculine;México
common_voice_es_33637861.mp3;twenties;male_masculine;México
common_voice_es_19148102.mp3;fifties;male_masculine;España
common_voice_es_24601948.mp3;thirties;male_masculine;América central
common_voice_es_34340630.mp3;twenties;male_masculine;México
common_voice_es_34141461.mp3;twenties;male_masculine;México
common_voice_es_19794860.mp3;fifties;male_masculine;España
common_voice_es_19092649.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_33906259.mp3;twenties;male_masculine;México
common_voice_es_34364044.mp3;twenties;male_masculine;México
common_voice_es_22953082.mp3;fourties;male_masculine;México
common_voice_es_33725461.mp3;twenties;female_feminine;México
common_voice_es_34435361.mp3;twenties;female_feminine;México
common_voice_es_34096140.mp3;twenties;male_masculine;México
common_voice_es_21971113.mp3;thirties;male_masculine;Andino-Pacífico
common_voice_es_19994279.mp3;twenties;female_feminine;Andino-Pacífico
common_voice_es_22805382.mp3;sixties;male_masculine;España
common_voice_es_34446609.mp3;thirties;female_feminine;México
common_voice_es_33929521.mp3;twenties;male_masculine;México
common_voice_es_22771326.mp3;fourties;female_feminine;España
common_voice_es_33785155.mp3;twenties;male_masculine;México
common_voice_es_19948052.mp3;thirties;male_masculine;España
common_voice_es_19786389.mp3;sixties;female_feminine;Rioplatense
common_voice_es_33895408.mp3;twenties;male_masculine;México
common_voice_es_22911745.mp3;twenties;male_masculine;América central
common_voice_es_19807736.mp3;fifties;female_feminine;Caribe
common_voice_es_34797407.mp3;twenties;female_feminine;México
common_voice_es_33906572.mp3;twenties;female_feminine;México
common_voice_es_18355631.mp3;thirties;male_masculine;Chile
common_voice_es_34069146.mp3;twenties;male_masculine;México
common_voice_es_18974511.mp3;fifties;male_masculine;España
common_voice_es_34257110.mp3;twenties;male_masculine;México
common_voice_es_21580836.mp3;sixties;male_masculine;España
common_voice_es_21371297.mp3;sixties;male_masculine;España
common_voice_es_34564888.mp3;twenties;male_masculine;México
common_voice_es_18519103.mp3;twenties;male_masculine;Chile
common_voice_es_34171931.mp3;twenties;male_masculine;México
common_voice_es_30270541.mp3;twenties;male_masculine;España
common_voice_es_34109206.mp3;teens;female_feminine;México
common_voice_es_22022432.mp3;thirties;female_feminine;Rioplatense
common_voice_es_33745570.mp3;twenties;male_masculine;México
common_voice_es_22383682.mp3;twenties;male_masculine;España
common_voice_es_19948462.mp3;thirties;male_masculine;España
common_voice_es_19029099.mp3;sixties;male_masculine;España
common_voice_es_33892318.mp3;twenties;male_masculine;México
common_voice_es_20079929.mp3;fourties;female_feminine;España
common_voice_es_33941886.mp3;twenties;female_feminine;México
common_voice_es_18967899.mp3;sixties;male_masculine;España
common_voice_es_18895102.mp3;sixties;male_masculine;España
common_voice_es_34243556.mp3;twenties;male_masculine;México
common_voice_es_21639013.mp3;sixties;male_masculine;España
common_voice_es_19719660.mp3;fifties;female_feminine;España
common_voice_es_33943991.mp3;teens;male_masculine;México
common_voice_es_34448106.mp3;fifties;female_feminine;México
common_voice_es_27220842.mp3;sixties;male_masculine;Caribe
common_voice_es_19608989.mp3;teens;male_masculine;Andino-Pacífico
common_voice_es_22023274.mp3;teens;female_feminine;España
common_voice_es_33856058.mp3;twenties;male_masculine;México
common_voice_es_33964552.mp3;twenties;male_masculine;México
common_voice_es_34009695.mp3;teens;male_masculine;México
common_voice_es_18354822.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_34074342.mp3;twenties;female_feminine;México
common_voice_es_34084201.mp3;twenties;male_masculine;México
common_voice_es_34174280.mp3;twenties;male_masculine;México
common_voice_es_34056481.mp3;twenties;female_feminine;México
common_voice_es_20554429.mp3;sixties;male_masculine;España
common_voice_es_21984538.mp3;twenties;male_masculine;México
common_voice_es_21543897.mp3;fifties;male_masculine;España
common_voice_es_19787291.mp3;sixties;male_masculine;España
common_voice_es_34497396.mp3;teens;female_feminine;México
common_voice_es_22928153.mp3;twenties;male_masculine;América central
common_voice_es_19250409.mp3;fifties;male_masculine;España
common_voice_es_24851980.mp3;sixties;male_masculine;España
common_voice_es_19120140.mp3;sixties;male_masculine;España
common_voice_es_19694198.mp3;twenties;male_masculine;Chile
common_voice_es_33997253.mp3;twenties;male_masculine;México
common_voice_es_18757985.mp3;fourties;female_feminine;Rioplatense
common_voice_es_21782626.mp3;fifties;male_masculine;España
common_voice_es_20667109.mp3;fifties;male_masculine;España
common_voice_es_34533514.mp3;twenties;male_masculine;México
common_voice_es_34231820.mp3;twenties;male_masculine;México
common_voice_es_33753647.mp3;twenties;female_feminine;México
common_voice_es_21482399.mp3;sixties;male_masculine;España
common_voice_es_34266522.mp3;teens;female_feminine;México
common_voice_es_33775222.mp3;twenties;male_masculine;México
common_voice_es_23328605.mp3;sixties;male_masculine;España
common_voice_es_22270335.mp3;thirties;female_feminine;México
common_voice_es_19788092.mp3;fourties;male_masculine;España
common_voice_es_34285826.mp3;teens;female_feminine;México
common_voice_es_34211593.mp3;twenties;male_masculine;México
common_voice_es_34167316.mp3;twenties;male_masculine;México
common_voice_es_22796461.mp3;sixties;male_masculine;España
common_voice_es_22234602.mp3;twenties;male_masculine;España
common_voice_es_19707897.mp3;teens;female_feminine;España
common_voice_es_34288614.mp3;twenties;female_feminine;México
common_voice_es_20822269.mp3;fifties;male_masculine;España
common_voice_es_20068187.mp3;teens;male_masculine;Rioplatense
common_voice_es_19184749.mp3;twenties;male_masculine;México
common_voice_es_19747810.mp3;twenties;female_feminine;Andino-Pacífico
common_voice_es_20128328.mp3;fifties;male_masculine;España
common_voice_es_34095486.mp3;twenties;female_feminine;México
common_voice_es_34167741.mp3;twenties;male_masculine;México
common_voice_es_34489761.mp3;twenties;male_masculine;México
common_voice_es_33568060.mp3;twenties;male_masculine;México
common_voice_es_19609337.mp3;twenties;male_masculine;Rioplatense
common_voice_es_20947430.mp3;thirties;male_masculine;España
common_voice_es_18513913.mp3;twenties;female_feminine;Chile
common_voice_es_22182336.mp3;twenties;male_masculine;México
common_voice_es_33767934.mp3;twenties;male_masculine;México
common_voice_es_34011226.mp3;teens;male_masculine;México
common_voice_es_19446536.mp3;sixties;male_masculine;España
common_voice_es_34257450.mp3;twenties;male_masculine;México
common_voice_es_33753023.mp3;twenties;male_masculine;México
common_voice_es_33884356.mp3;twenties;female_feminine;México
common_voice_es_34236107.mp3;twenties;male_masculine;México
common_voice_es_19379067.mp3;thirties;male_masculine;Caribe
common_voice_es_19140357.mp3;twenties;male_masculine;México
common_voice_es_20067742.mp3;twenties;male_masculine;Caribe
common_voice_es_34032459.mp3;thirties;female_feminine;México
common_voice_es_34376798.mp3;twenties;female_feminine;México
common_voice_es_33990392.mp3;thirties;female_feminine;México
common_voice_es_33892873.mp3;twenties;male_masculine;México
common_voice_es_34074844.mp3;twenties;male_masculine;México
common_voice_es_34072076.mp3;twenties;female_feminine;México
common_voice_es_34095615.mp3;thirties;female_feminine;México
common_voice_es_18615098.mp3;twenties;female_feminine;Rioplatense
common_voice_es_20142384.mp3;sixties;male_masculine;España
common_voice_es_23567575.mp3;thirties;male_masculine;México
common_voice_es_20509540.mp3;twenties;male_masculine;América central
common_voice_es_19142093.mp3;twenties;male_masculine;América central
common_voice_es_20686824.mp3;sixties;male_masculine;España
common_voice_es_33972630.mp3;twenties;male_masculine;México
common_voice_es_34777783.mp3;teens;female_feminine;México
common_voice_es_19602656.mp3;twenties;male_masculine;Caribe
common_voice_es_21938597.mp3;thirties;female_feminine;Andino-Pacífico
common_voice_es_20341799.mp3;fourties;female_feminine;México
common_voice_es_20445442.mp3;twenties;male_masculine;México
common_voice_es_22051883.mp3;fourties;male_masculine;Rioplatense
common_voice_es_34008733.mp3;twenties;male_masculine;México
common_voice_es_33932471.mp3;twenties;male_masculine;México
common_voice_es_22031593.mp3;thirties;female_feminine;España
common_voice_es_34016511.mp3;twenties;male_masculine;México
common_voice_es_19172486.mp3;thirties;male_masculine;España
common_voice_es_34529915.mp3;twenties;male_masculine;México
common_voice_es_34192866.mp3;twenties;male_masculine;México
common_voice_es_23366746.mp3;fourties;male_masculine;México
common_voice_es_19043912.mp3;fifties;male_masculine;Rioplatense
common_voice_es_32405303.mp3;twenties;female_feminine;América central
common_voice_es_34204889.mp3;twenties;female_feminine;México
common_voice_es_20083903.mp3;thirties;male_masculine;España
common_voice_es_34073631.mp3;twenties;female_feminine;México
common_voice_es_28661174.mp3;twenties;female_feminine;Rioplatense
common_voice_es_22720759.mp3;sixties;male_masculine;España
common_voice_es_34380098.mp3;twenties;female_feminine;México
common_voice_es_19846580.mp3;sixties;male_masculine;España
common_voice_es_18827084.mp3;thirties;male_masculine;Rioplatense
common_voice_es_20264094.mp3;fifties;male_masculine;España
common_voice_es_18839121.mp3;teens;male_masculine;España
common_voice_es_18649936.mp3;thirties;female_feminine;Rioplatense
common_voice_es_21938833.mp3;fourties;male_masculine;Rioplatense
common_voice_es_33831842.mp3;twenties;male_masculine;México
common_voice_es_21663166.mp3;sixties;male_masculine;España
common_voice_es_34147250.mp3;thirties;female_feminine;México
common_voice_es_21252862.mp3;fifties;male_masculine;España
common_voice_es_19126356.mp3;fifties;male_masculine;Rioplatense
common_voice_es_19774678.mp3;thirties;female_feminine;España
common_voice_es_23587561.mp3;fourties;male_masculine;España
common_voice_es_33802537.mp3;twenties;male_masculine;México
common_voice_es_34145377.mp3;twenties;female_feminine;México
common_voice_es_18936093.mp3;sixties;male_masculine;España
common_voice_es_34852821.mp3;twenties;female_feminine;México
common_voice_es_19652717.mp3;teens;female_feminine;España
common_voice_es_34069042.mp3;twenties;female_feminine;México
common_voice_es_20770175.mp3;fifties;male_masculine;España
common_voice_es_18721920.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_33860015.mp3;teens;male_masculine;México
common_voice_es_34926278.mp3;thirties;female_feminine;México
common_voice_es_33915394.mp3;twenties;female_feminine;México
common_voice_es_23690961.mp3;sixties;male_masculine;España
common_voice_es_34082645.mp3;twenties;female_feminine;México
common_voice_es_19561737.mp3;sixties;male_masculine;España
common_voice_es_34355554.mp3;twenties;male_masculine;México
common_voice_es_22435791.mp3;fourties;male_masculine;México
common_voice_es_22429997.mp3;twenties;male_masculine;España
common_voice_es_34041217.mp3;twenties;male_masculine;México
common_voice_es_22059849.mp3;fifties;female_feminine;España
common_voice_es_34525684.mp3;fifties;female_feminine;México
common_voice_es_18963571.mp3;fourties;male_masculine;España
common_voice_es_33818496.mp3;teens;male_masculine;México
common_voice_es_23567357.mp3;thirties;male_masculine;México
common_voice_es_20379078.mp3;fifties;male_masculine;España
common_voice_es_21208271.mp3;thirties;female_feminine;América central
common_voice_es_22135291.mp3;twenties;male_masculine;América central
common_voice_es_22162336.mp3;twenties;female_feminine;España
common_voice_es_34155448.mp3;teens;male_masculine;México
common_voice_es_33954778.mp3;twenties;male_masculine;México
common_voice_es_21751609.mp3;twenties;male_masculine;México
common_voice_es_34442237.mp3;twenties;female_feminine;México
common_voice_es_23677685.mp3;sixties;male_masculine;España
common_voice_es_33882711.mp3;twenties;female_feminine;México
common_voice_es_19715503.mp3;teens;male_masculine;Chile
common_voice_es_21344887.mp3;sixties;male_masculine;España
common_voice_es_18778735.mp3;fifties;male_masculine;España
common_voice_es_34369136.mp3;twenties;male_masculine;México
common_voice_es_33912073.mp3;twenties;male_masculine;México
common_voice_es_20010762.mp3;thirties;male_masculine;España
common_voice_es_19725552.mp3;teens;male_masculine;Andino-Pacífico
common_voice_es_20597510.mp3;twenties;male_masculine;Caribe
common_voice_es_19966979.mp3;thirties;male_masculine;España
common_voice_es_19487054.mp3;sixties;male_masculine;España
common_voice_es_19738531.mp3;teens;female_feminine;Chile
common_voice_es_33998621.mp3;twenties;female_feminine;México
common_voice_es_34785089.mp3;fifties;male_masculine;México
common_voice_es_20111471.mp3;fifties;male_masculine;España
common_voice_es_34045723.mp3;twenties;female_feminine;México
common_voice_es_33825941.mp3;twenties;male_masculine;México
common_voice_es_20656311.mp3;sixties;male_masculine;España
common_voice_es_19857912.mp3;sixties;male_masculine;España
common_voice_es_34406047.mp3;twenties;female_feminine;México
common_voice_es_34485560.mp3;twenties;male_masculine;México
common_voice_es_20437701.mp3;sixties;male_masculine;España
common_voice_es_34234185.mp3;twenties;male_masculine;México
common_voice_es_34221321.mp3;twenties;female_feminine;México
common_voice_es_33810858.mp3;twenties;male_masculine;México
common_voice_es_34501861.mp3;twenties;female_feminine;México
common_voice_es_34210486.mp3;twenties;male_masculine;México
common_voice_es_34252135.mp3;twenties;female_feminine;México
common_voice_es_22063741.mp3;fourties;female_feminine;España
common_voice_es_34040803.mp3;twenties;female_feminine;México
common_voice_es_21970870.mp3;twenties;female_feminine;México
common_voice_es_19294550.mp3;fifties;male_masculine;España
common_voice_es_34510341.mp3;twenties;female_feminine;México
common_voice_es_21751325.mp3;twenties;male_masculine;México
common_voice_es_22027380.mp3;twenties;male_masculine;España
common_voice_es_20936583.mp3;sixties;male_masculine;España
common_voice_es_20078233.mp3;fifties;male_masculine;España
common_voice_es_34522699.mp3;twenties;male_masculine;México
common_voice_es_20272355.mp3;twenties;male_masculine;América central
common_voice_es_34069987.mp3;twenties;male_masculine;México
common_voice_es_30405957.mp3;twenties;male_masculine;España
common_voice_es_20346417.mp3;sixties;male_masculine;España
common_voice_es_33639514.mp3;twenties;female_feminine;México
common_voice_es_34024157.mp3;twenties;male_masculine;México
common_voice_es_19775812.mp3;sixties;male_masculine;España
common_voice_es_19639617.mp3;twenties;female_feminine;México
common_voice_es_25209378.mp3;sixties;male_masculine;España
common_voice_es_34210670.mp3;twenties;male_masculine;México
common_voice_es_22438506.mp3;fifties;female_feminine;España
common_voice_es_22025707.mp3;fifties;female_feminine;España
common_voice_es_34369753.mp3;twenties;male_masculine;México
common_voice_es_19536572.mp3;twenties;female_feminine;México
common_voice_es_19959642.mp3;thirties;male_masculine;Rioplatense
common_voice_es_22726180.mp3;fifties;male_masculine;España
common_voice_es_33296370.mp3;thirties;female_feminine;Andino-Pacífico
common_voice_es_34368541.mp3;twenties;male_masculine;México
common_voice_es_33837270.mp3;twenties;female_feminine;México
common_voice_es_34226759.mp3;twenties;female_feminine;México
common_voice_es_23797338.mp3;twenties;male_masculine;México
common_voice_es_18748666.mp3;twenties;male_masculine;España
common_voice_es_22029316.mp3;thirties;male_masculine;España
common_voice_es_34045729.mp3;twenties;female_feminine;México
common_voice_es_19130721.mp3;sixties;male_masculine;España
common_voice_es_34290022.mp3;twenties;female_feminine;México
common_voice_es_33985485.mp3;teens;female_feminine;México
common_voice_es_34168205.mp3;twenties;male_masculine;México
common_voice_es_21962670.mp3;twenties;female_feminine;Chile
common_voice_es_22142790.mp3;teens;male_masculine;Rioplatense
common_voice_es_22237495.mp3;twenties;female_feminine;Chile
common_voice_es_22006887.mp3;thirties;female_feminine;Caribe
common_voice_es_34474303.mp3;twenties;female_feminine;México
common_voice_es_33748954.mp3;twenties;male_masculine;México
common_voice_es_33954746.mp3;twenties;male_masculine;México
common_voice_es_34279311.mp3;teens;female_feminine;México
common_voice_es_22206304.mp3;fourties;male_masculine;México
common_voice_es_34019293.mp3;twenties;male_masculine;México
common_voice_es_21864948.mp3;sixties;male_masculine;España
common_voice_es_21717704.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_34104124.mp3;twenties;male_masculine;México
common_voice_es_20462859.mp3;twenties;male_masculine;España
common_voice_es_34236529.mp3;twenties;female_feminine;México
common_voice_es_19141759.mp3;twenties;female_feminine;Rioplatense
common_voice_es_34091899.mp3;teens;male_masculine;México
common_voice_es_33935167.mp3;twenties;male_masculine;México
common_voice_es_34334966.mp3;twenties;female_feminine;México
common_voice_es_33851191.mp3;twenties;male_masculine;México
common_voice_es_18345984.mp3;fourties;male_masculine;Andino-Pacífico
common_voice_es_21343394.mp3;thirties;male_masculine;España
common_voice_es_34349414.mp3;twenties;male_masculine;México
common_voice_es_34482413.mp3;twenties;female_feminine;México
common_voice_es_21948430.mp3;fourties;female_feminine;España
common_voice_es_34312518.mp3;thirties;female_feminine;México
common_voice_es_20769102.mp3;fifties;male_masculine;España
common_voice_es_22006100.mp3;twenties;male_masculine;Andino-Pacífico
common_voice_es_43389839.mp3;thirties;male_masculine;México
common_voice_es_33810310.mp3;teens;male_masculine;México
common_voice_es_34154081.mp3;twenties;female_feminine;México
common_voice_es_33752076.mp3;twenties;male_masculine;México
common_voice_es_34380714.mp3;twenties;male_masculine;México
common_voice_es_21741469.mp3;twenties;male_masculine;México
common_voice_es_21179050.mp3;thirties;male_masculine;España
common_voice_es_22437697.mp3;fifties;female_feminine;España
common_voice_es_22386960.mp3;twenties;male_masculine;España
common_voice_es_34022250.mp3;twenties;female_feminine;México
common_voice_es_34339268.mp3;thirties;female_feminine;México
common_voice_es_23406816.mp3;sixties;male_masculine;España
common_voice_es_18976377.mp3;twenties;male_masculine;México
common_voice_es_22014142.mp3;fifties;male_masculine;España
common_voice_es_33849376.mp3;twenties;male_masculine;México
common_voice_es_22142864.mp3;fourties;male_masculine;Caribe
common_voice_es_22929703.mp3;thirties;male_masculine;México
common_voice_es_18967610.mp3;twenties;male_masculine;México
common_voice_es_20252127.mp3;twenties;male_masculine;España
common_voice_es_33725294.mp3;teens;female_feminine;México
common_voice_es_34779639.mp3;fourties;female_feminine;México
common_voice_es_33607199.mp3;twenties;female_feminine;México
common_voice_es_21312697.mp3;sixties;male_masculine;España
common_voice_es_19709466.mp3;thirties;female_feminine;Chile
common_voice_es_33907114.mp3;twenties;male_masculine;México
common_voice_es_30510354.mp3;twenties;male_masculine;España
common_voice_es_21079157.mp3;teens;male_masculine;España
